property_type,area_m2,frontage_m,road_width_m,district,district_code,price_million_vnd,price_per_m2_million,source,url
land,125.0,5.0,7.5,Lien Chieu,5,3000.0,24.0,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/gia-dinh-toi-can-gap-nen-rat-dep-vo-tu-tai-khu-do-thi-lakeside-es3149037
land,138.0,5.0,10.0,Lien Chieu,5,14800.0,107.25,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/sieu-pham-goc-2-mat-tien-duong-10m5-vi-tri-cach-bien-vai-buoc-es3149034
land,223.0,5.0,7.5,Lien Chieu,5,9300.0,41.7,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/2-lo-ke-duong-phan-thi-ne-truc-thong-bien-es3149030
land,90.0,5.0,7.5,Lien Chieu,5,4970.0,55.22,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/can-lo-duong-phu-xuan-3-75m-gia-tot-nhat-thi-truong-es3147971
land,98.0,5.0,7.5,Lien Chieu,5,5700.0,58.16,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/tang-nha-duong-le-doan-phuong-hoa-khanh-nam-es3147954
land,118.0,5.0,7.5,Lien Chieu,5,3050.0,25.85,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-mai-van-ngoc-es3147757
land,124.0,5.0,7.5,Thanh Khe,2,7000.0,56.45,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-goc-2-mt-pham-dinh-ho-dung-si-thanh-khe-hoa-minh-es3147672
land,320.0,12.5,7.5,Lien Chieu,5,18900.0,59.06,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mat-tien-duong-nguyen-luong-bang-es3147648
land,216.0,9.0,7.5,Lien Chieu,5,14000.0,64.81,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/2-lo-ke-duong-kinh-vuong-es3147510
land,190.0,9.0,10.5,Lien Chieu,5,11800.0,62.11,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/2-lo-ke-duong-tran-nguyen-dan-gan-ho-tung-mau-es3147507
land,100.0,5.0,10.5,Lien Chieu,5,3980.0,39.8,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/chao-lo-mat-tien-nguyen-nhuoc-phap-le-duong-105m-4m-es3147462
land,109.0,5.0,7.0,Lien Chieu,5,4650.0,42.66,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mt-duong-nguyen-nhu-hanh-phuong-hoa-minh-es3147437
land,90.0,5.0,10.5,Lien Chieu,5,4750.0,52.78,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-mt-duong-105m-thanh-nghi-trung-tam-hoa-minh-es3147434
land,88.0,5.0,7.5,Lien Chieu,5,4550.0,51.7,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/ba-n-duongg-tran-quy-khoach-sat-dang-huy-tru-es3147411
land,88.0,5.0,5.5,Lien Chieu,5,4550.0,51.7,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/chu-lo-tran-quy-khoach-hoa-minh-es3147410
land,107.5,5.0,7.5,Lien Chieu,5,3850.0,35.81,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/bau-mac-4-sat-bien-ke-khu-thuong-mai-tu-do-es3146198
land,105.0,5.0,10.0,Lien Chieu,5,4290.0,40.86,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-duong-10m5-bui-tan-dien-gan-dai-hoc-duy-thich-hop-kinh-doanh-va-cho-thue-es3145469
land,200.0,10.0,7.5,Lien Chieu,5,9200.0,46.0,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-dep-200m-ngay-canh-vietcom-bank-bac-es3144144
land,200.0,10.0,7.5,Lien Chieu,5,9000.0,45.0,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/200m2-pham-van-trang-vi-tri-trung-tam-ket-noi-hoan-hao-es3144053
land,100.0,5.0,7.5,Lien Chieu,5,6560.0,65.6,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-hoa-minh-30-thong-nguyen-sinh-sac-es3143518
land,178.0,5.0,7.5,Lien Chieu,5,7600.0,42.7,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/bien-duong-bau-mac-56-es3142540
land,68.0,5.0,7.5,Lien Chieu,5,4050.0,59.56,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-hoa-minh-1-huong-dong-nam-doi-dien-cong-vien-es3142387
land,105.0,5.0,5.5,Lien Chieu,5,5650.0,53.81,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-phan-thi-ne-hoa-minh-es3142386
land,68.0,5.0,5.5,Lien Chieu,5,4050.0,59.56,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-hoa-minh-1-gan-bien-doi-dien-cong-vien-es3142315
land,216.0,5.0,7.5,Lien Chieu,5,14000.0,64.81,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/can-1-cap-mat-tien-duong-kinh-vuong-dt-216m2-es3140453
land,95.0,4.5,10.5,Lien Chieu,5,5500.0,57.89,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-tran-nguyen-dan-vi-tri-dep-105m-es3140392
land,92.0,5.0,7.5,Lien Chieu,5,4300.0,46.74,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/dong-xoai-huong-nam-gia-tot-de-dau-tu-es3139564
land,95.0,5.0,7.5,Lien Chieu,5,5500.0,57.89,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mat-tien-duong-tran-nguyen-dan-gia-dau-tu-es3139559
land,113.0,5.0,33.0,Lien Chieu,5,3300.0,29.2,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mat-tien-duong-hoang-van-thai-phuong-hoa-khanh-nam-es3138521
land,180.0,9.0,10.5,Lien Chieu,5,10000.0,55.56,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-105m-thanh-nghi-thong-nguyen-sinh-sac-es3138431
land,240.0,5.0,7.5,Thanh Khe,2,16300.0,67.92,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mat-tien-nam-tran-lo-doi-240m-vi-tri-kinh-doanh-dac-dia-gia-chi-16-3-ty-es3138370
land,73.0,4.5,2.0,Lien Chieu,5,3500.0,47.95,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mt-duong-hoang-van-thai-sat-me-suot-es3138355
land,234.0,10.0,5.5,Lien Chieu,5,13500.0,57.69,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/1-cap-duong-phan-thi-ne-sat-bien-234m2-es3138347
land,144.0,6.3,7.5,Lien Chieu,5,7500.0,52.08,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mat-tien-duong-phan-van-dinh-cach-bien-chi-vai-chuc-met-es3138303
land,90.0,5.0,7.0,Lien Chieu,5,5150.0,57.22,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-hoa-phu-23-khu-e-kim-long-es3138302
land,95.0,5.0,7.5,Lien Chieu,5,4500.0,47.37,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-7-5m-bau-11-sat-nam-tran-va-hoang-thi-loan-es3138288
land,113.0,5.0,6.0,Lien Chieu,5,5400.0,47.79,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-phu-xuan-2-ke-lo-goc-sat-phung-hung-es3138197
land,113.0,5.0,2.0,Lien Chieu,5,3300.0,29.2,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mt-duong-hoang-van-thai-gan-nga-4-den-xanh-do-es3137874
land,90.0,5.0,7.5,Lien Chieu,5,5150.0,57.22,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-hoa-phu-23-khu-e-kim-long-es3137870
land,180.0,5.0,10.0,Lien Chieu,5,10000.0,55.56,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mt-duong-10m5-thanh-nghi-dt-180m2-es3137504
land,138.0,6.5,7.5,Lien Chieu,5,14800.0,107.25,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-goc-2-mat-tien-duong-ho-tung-mau-va-hoa-minh-5-es3137343
land,80.0,5.0,5.5,Lien Chieu,5,4450.0,55.62,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-hoa-minh-5-gan-bien-sat-ho-tung-mau-es3137333
land,100.0,5.0,7.5,Lien Chieu,5,6800.0,68.0,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mat-tien-duong-tran-trieu-luat-phuong-hoa-minh-es3137091
land,100.0,5.0,7.5,Lien Chieu,5,3390.0,33.9,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mat-tien-duong-bau-vang-6-sach-dep-es3137068
land,375.0,15.0,7.5,Lien Chieu,5,24400.0,65.07,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-nguyen-tat-thanh-doi-dien-bai-tam-es3136444
land,96.0,5.0,6.0,Lien Chieu,5,4880.0,50.83,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-hoa-minh-27-khu-dien-am-gan-bien-es3135581
land,173.0,7.0,7.5,Lien Chieu,5,13000.0,75.14,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/can-lo-2-mat-tien-hoang-thi-loan-phu-xuan-1-es3135578
land,108.0,5.0,7.5,Lien Chieu,5,3800.0,35.19,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/bau-mac-6-phuong-hoa-khanh-bac-es3135536
land,138.0,5.0,10.5,Lien Chieu,5,14800.0,107.25,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-goc-2-mat-tien-duong-105m-le-5m-ho-tung-mau-va-hoa-minh-25-es3133516
land,90.0,4.5,10.0,Lien Chieu,5,4500.0,50.0,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/chinh-chu-gui-lo-mat-tien-duong-sat-ben-xe-trung-tam-nhinh-4-ty-es3132426
land,80.0,5.0,7.5,Lien Chieu,5,1050.0,13.12,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/80m-1-ty-050tr-d-hoa-minh-19-doi-dien-dai-hoc-bach-khoa-dh-es3132251
land,108.0,5.0,7.5,Lien Chieu,5,4200.0,38.89,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-phan-van-truong-truc-thong-bien-huong-dong-nam-es3131990
land,88.0,5.0,7.5,Lien Chieu,5,3970.0,45.11,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/chinh-chu-mt-duong-ho-truong-1-p-hoa-minh-q-es3131732
land,110.0,6.0,7.5,Lien Chieu,5,6800.0,61.82,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-goc-2-mat-tien-duong-75m-dinh-duc-thien-es3131359
land,232.0,10.0,7.5,Lien Chieu,5,10500.0,45.26,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/2-lo-ke-doi-dien-ben-xe-trung-tam-thanh-pho-es3131358
land,160.0,5.0,7.5,Lien Chieu,5,3250.0,20.31,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-kiet-nguyen-luong-bang-hk-bac-160m2-ngang-5m-es3129012
land,72.3,5.0,7.5,Lien Chieu,5,2090.0,28.91,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/kiet-108-nguyen-chanh-lc-gia-chi-2-ty-090-thong-vi-tri-dep-es3128776
land,108.0,5.0,5.5,Lien Chieu,5,4200.0,38.89,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-phan-van-truong-truc-thong-bien-lo-sach-dep-es3128724
land,80.0,5.0,7.5,Lien Chieu,5,4550.0,56.88,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-hoa-minh-5-ke-lo-goc-ho-tung-mau-es3127453
land,100.0,5.0,10.5,Lien Chieu,5,4450.0,44.5,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-hoang-trung-thong-kep-cong-ben-hong-rat-thoang-es3127408
land,206.0,11.0,10.5,Lien Chieu,5,15000.0,72.82,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-goc-2-mat-tien-duong-phung-hung-vi-tri-vang-es3127279
land,81.0,5.0,5.5,Lien Chieu,5,4380.0,54.07,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-hoa-minh-23-doi-dien-quy-trung-tam-thuong-mai-es3127254
land,198.0,9.0,7.5,Lien Chieu,5,11000.0,55.56,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/2-lo-ke-duong-kinh-vuong-sat-ho-tung-mau-es3126875
land,90.0,5.0,7.5,Lien Chieu,5,4000.0,44.44,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-nguyen-do-cung-sat-ben-xe-tt-tp-es3126869
land,144.0,7.0,7.5,Lien Chieu,5,12800.0,88.89,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/2-mat-tien-hoang-thi-loan-doi-dien-ubnd-es3126607
land,104.0,4.0,7.5,Thanh Khe,2,2600.0,25.0,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/kiet-o-to-dau-lung-hoang-thi-loan-thong-ra-nguyen-nhu-hanh-es3125331
land,156.0,5.0,7.5,Lien Chieu,5,17500.0,112.18,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/hang-hiem-vi-tri-co-1-0-2-lo-goc-3-mat-tien-hoang-thi-loan-ho-tung-mau-va-hoa-minh-29-es3125326
land,77.0,4.5,7.5,Lien Chieu,5,2890.0,37.53,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-dong-tri-4-gan-dh-su-pham-gia-re-es3125318
land,83.0,5.0,7.5,Lien Chieu,5,3930.0,47.35,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-phu-loc-17-gan-ly-thai-tong-es3125314
land,108.0,5.0,7.5,Lien Chieu,5,3850.0,35.65,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-bau-mac-4-gan-bien-thoang-mat-es3125313
land,74.0,5.0,7.5,Lien Chieu,5,2450.0,33.11,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/2-mat-kiet-o-to-k906-ton-duc-thang-thong-48-ngo-si-es3125308
land,133.0,5.0,15.0,Lien Chieu,5,6300.0,47.37,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-nguyen-tuong-pho-sat-ben-xe-tt-thanh-es3125119
land,800.0,5.0,7.5,Lien Chieu,5,6200.0,7.75,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/dien-tich-lon-800m2-nguyen-van-cu-phuoc-chu-hoa-hiep-bac-es2939541
land,125.0,5.0,7.5,Lien Chieu,5,2280.0,18.24,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/cap-nhat-gia-dau-tu-kdt-golden-hill-city-phuong-hoa-hiep-nam-es3094749
land,125.0,5.4,7.0,Lien Chieu,5,2500.0,20.0,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-mat-tien-son-2-125m2-25-ty-es2933479
land,150.0,5.0,7.5,Lien Chieu,5,6900.0,46.0,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/dai-lo-39m-nguyen-an-ninh-150-m2-truc-thong-cong-vien-bien-nga-5-ket-noi-1-tay-bac-es2871274
land,81.0,5.0,7.5,Lien Chieu,5,2850.0,35.19,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-gan-ben-xe-thanh-pho-mat-tien-duong-hoa-my-es2827490
land,95.0,5.0,7.5,Lien Chieu,5,2200.0,23.16,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/gia-re-khu-tai-dinh-cu-ty-es2801251
land,144.2,5.0,7.5,Lien Chieu,5,850.0,5.89,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/kiet-o-to-gia-sock-870tr-co-shk-es2864665
land,90.0,6.0,7.5,Lien Chieu,5,1320.0,14.67,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/chinh-chu-90m2-nam-cao-noi-dai-no-hau-vuong-vuc-sach-dep-es2852777
land,100.0,5.0,7.5,Lien Chieu,5,1870.0,18.7,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/chinh-chu-gui-lo-thach-son-6-khu-hoa-hiep-4-doi-dien-cong-vien-sach-dep-es2411376
land,105.0,5.0,7.5,Lien Chieu,5,2350.0,22.38,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/chinh-chu-lo-o-phuoc-ly-6-duong-7-5m-via-he-3-khu-do-thi-es2799735
land,84.0,5.0,7.5,Lien Chieu,5,1650.0,19.64,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-kiet-oto-duong-to-hieu-gan-ben-xe-trung-tam-es1806380
land,90.0,5.0,7.5,Lien Chieu,5,3400.0,37.78,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/gap-mt-trung-tam-dn-tra-no-nh-cat-chi-con-3-4-ty-bui-hien-bac-son-es2412312
land,100.0,5.0,7.5,Lien Chieu,5,1100.0,11.0,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/gia-1-10-ty-es2689003
land,187.0,5.0,7.5,Lien Chieu,5,6850.0,36.63,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/hang-hiem-cap-bien-mat-tien-duong-nguyen-thuy-canh-ho-tung-mau-trung-tam-es2685173
land,83.7,5.0,7.5,Hai Chau,1,3200.0,38.23,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/tang-nha-cap-4-84m2-kiet-35-trung-nhi-tam-es2579088
land,55.0,5.0,7.5,Hai Chau,1,2080.0,37.82,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/cap-dep-k149-le-dinh-ly-thich-hop-xay-o-kiet-149-chuan-bi-mo-thanh-duong-lon-es2200351
land,160.0,5.0,7.5,Hai Chau,1,399.0,2.49,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/ven-ngay-khu-cong-nghiep-quang-nam-lh-0947899922-es2210654
land,61.0,5.0,7.5,Hai Chau,1,1970.0,32.3,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/chao-lo-dep-vi-tri-gan-duong-chinh-61m2-gia-duoi-2ti-phu-hop-vua-o-kd-es2193339
land,53.0,5.0,7.5,Hai Chau,1,2650.0,50.0,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/2-mat-kiet-35m-duong-tieu-la-hoa-cuong-bac-gia-re-es2192727
land,119.0,5.0,7.5,Hai Chau,1,7000.0,58.82,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/hu-ha-gia-800-trieu-can-tien-gap-lo-mat-duong-truong-thi-es2140144
land,115.0,5.0,7.5,Hai Chau,1,18000.0,156.52,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/lo-goc-tieu-la-doi-dien-san-bong-dang-kinh-doanh-tot-can-gap-gia-thoa-thuan-thien-chi-es2058707
land,59.0,5.0,5.0,Hai Chau,1,3700.0,62.71,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/lo-mat-tien-duong-5m5-dang-dien-tich-gia-tot-es2079448
land,153.0,7.5,7.5,Hai Chau,1,26800.0,175.16,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/2mt-truoc-sau-xo-viet-nghe-tinh-hoa-cuong-nam-es2071696
land,118.0,4.0,8.0,Hai Chau,1,12000.0,101.69,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/mat-tien-30-4-gia-sieu-tot-cho-dau-tu-es2071029
land,118.0,5.0,30.0,Hai Chau,1,12000.0,101.69,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/mat-tien-30-4-dien-tich-114m2-view-nam-ngang-5m-es2070806
land,152.0,7.5,7.5,Hai Chau,1,26500.0,174.34,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/mat-tien-truoc-sau-xo-viet-nghe-tinh-es2064283
land,256.0,5.0,7.5,Hai Chau,1,26800.0,104.69,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/bien-nguyen-tat-thanh-gia-thi-truong-khu-vuc-nay-cach-day-2-thang-135tr-m2-es1938058
land,466.0,5.0,7.5,Hai Chau,1,81000.0,173.82,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/mat-tien-duong-nui-thanh-es2049539
land,99.0,5.0,7.5,Hai Chau,1,9500.0,95.96,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/binh-minh-3-dien-tich-99m2-sach-dep-khong-dinh-cong-tru-es2049423
land,121.0,5.0,7.5,Hai Chau,1,11350.0,93.8,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/lo-goc-hoa-cuong-nam-co-dong-tien-on-dinh-ben-vung-es2020701
land,68.0,5.0,7.5,Hai Chau,1,2900.0,42.65,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/chao-lo-k69-truong-chi-cuong-kiet-rong-5m-cach-duong-lon-60m-es2006759
land,241.0,10.0,2.0,Hai Chau,1,18000.0,74.69,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/lo-3-mat-tien-view-duong-2-9-es1976756
land,457.0,5.0,7.5,Hai Chau,1,68000.0,148.8,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/3-lo-lien-ke-xo-viet-nghe-tinh-hoa-cuong-nam-457m2-68-ty-es1961327
land,118.0,5.0,30.0,Hai Chau,1,13600.0,115.25,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/lo-xinh-dep-duong-30-thang-4-dn-118m2-chi-115tr-m2-hoang-es1991003
land,90.0,5.0,7.5,Hai Chau,1,14500.0,161.11,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/chinh-chu-lo-duong-dong-es1988327
land,178.8,5.0,7.5,Hai Chau,1,18000.0,100.67,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/nguyen-tat-thanh-binh-1788m2-tay-bac-chi-100tr-m2-es1979470
land,440.0,5.0,7.5,Hai Chau,1,80000.0,181.82,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/chinh-chu-can-lo-tai-128-130-nguyen-thi-minh-khai-es1962122
land,125.0,5.0,3.0,Hai Chau,1,15000.0,120.0,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/mt-duong-3-2-dt-125m2-5x25m-huong-dong-nam-tuyen-dep-kinh-doanh-es1935947
land,100.0,5.0,7.5,Hai Chau,1,6500.0,65.0,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/lo-100m2-duong-nguyen-son-es1932938
land,105.0,5.0,7.5,Hai Chau,1,5650.0,53.81,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/duong-tran-tan-moi-gia-chi-565-ty-es1920337
land,53.0,5.0,7.5,Hai Chau,1,2250.0,42.45,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/kiet-tieu-la-vao-20m-toi-es1908560
land,456.0,5.0,7.5,Hai Chau,1,72000.0,157.89,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/duy-nhat-sot-lai-3-lo-lien-ke-mt-xo-viet-nghe-tinh-dien-tich-lon-he-hoang-cuc-lam-viec-es1905234
land,40.0,5.0,7.5,Hai Chau,1,2350.0,58.75,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/trung-tam-2-mat-kiet-ly-tu-trong-chi-voi-235-ty-es1903506
land,60.0,5.0,7.5,Hai Chau,1,2990.0,49.83,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/lo-kiet-o-to-ly-tu-trong-trung-tam-299-ty-es1897075
land,88.5,5.0,4.5,Hai Chau,1,4400.0,49.72,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/gia-4-40-ty-re-nhat-thi-truong-es1891184
land,75.0,5.0,7.5,Hai Chau,1,3650.0,48.67,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/hem-o-to-tran-binh-trong-trung-tam-es1884459
land,64.0,5.0,7.5,Hai Chau,1,3980.0,62.19,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/2-lo-lien-ke-so-k266-12-hoang-dieu-nam-duong-tp-es1868987
land,138.2,5.0,7.5,Hai Chau,1,21500.0,155.57,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/lo-tang-nha-4-mat-tien-phan-trinh-i-1382m2-gia-21-5-ty-es1865020
land,110.0,5.0,5.0,Hai Chau,1,5000.0,45.45,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/lo-mat-tien-duong-tran-tan-moi-es1863258
land,138.0,5.0,7.5,Hai Chau,1,31000.0,224.64,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/chinh-chu-can-mat-tien-phan-trinh-es1862484
land,99.0,4.5,7.5,Hai Chau,1,9500.0,95.96,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/99m2-duong-binh-minh-3-es1862366
land,225.0,5.0,7.5,Hai Chau,1,21000.0,93.33,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/mat-tien-nguyen-huu-tho-dien-tich-225m2-gia-21-ty-lien-he-es1698040
land,189.0,7.0,7.5,Hai Chau,1,3500.0,18.52,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/lo-mat-tien-bui-ta-han-189m2-7x27m-duong-truc-36m-nam-o-trung-tam-tp-ky-es1832858
land,150.0,5.0,3.0,Hai Chau,1,300.0,2.0,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/tho-cu-5x30c-duong-3m-gan-khu-cong-nghiep-vsip-es1822637
land,189.0,7.0,7.5,Hai Chau,1,1000.0,5.29,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/lo-mat-tien-bui-ta-han-tp-tam-ky-gia-chua-qua-dau-tu-es1854463
land,84.0,8.0,8.0,Hai Chau,1,670.0,7.98,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/gia-670-trieu-es1821747
land,82.4,5.0,8.0,Hai Chau,1,6700.0,81.31,homedy_land_list,https://homedy.com/ban-dat-quan-hai-chau-da-nang/khu-dan-cu-sedo-duy-trinh-cach-mat-tien-quoc-lo-es1821727
